,微博正文
2316,#如何看待李易峰此前发声明#208就算糊了退圈了，依然身价208，不过是提前退休，享受快乐日子了……不想看208退休，想看他们进?巨仇仇仇富
3253,伊丽莎白女王今年6月才庆祝登基70周年白金禧年庆典（PlatinumJubilee），是英国在位最久的君王。几年前我曾经出版过一本苏珊·伊利亚·麦克尼尔的小说《伊丽莎白的间谍》，讲述的就是她在第二次世界大战中的经历。在无数历史书和历史故事中成为主角的女王陛下，今天成为了真正的历史。她让我们更深刻地认识到了时间的存在。从温斯顿·丘吉尔爵士到利兹·特拉斯，女王在位期间见证了十五位英国首相。2015年，她成为历史上在位时间最长的英国君主，打破了她的曾曾祖母维多利亚女王创下的纪录。#英国女王去世#
54,大家来看李易峰最珍贵的东西哈哈哈哈转载自小红书姐妹豆腐豆包
5875,疫情，地震都走开，每个人都要平平安安。
4249,全球都在悼念伊丽莎白女王，英国是基督教信仰为主的国家。我在想：以佛教信仰为主的国家，实行君主立宪制，会不会也是非常好的政治体制组织方式，是否会更有利于民心的安定？佛教讲究本自具足，人人皆可成佛，信仰多神，在政体上的确应该施行民主集中方式的代议制，佛教国家会不会也需要一个不变之锚--皇室?
2786,#如何看待李易峰昨晚发声明#有没有人可以管管这些发虚假声明的
3454,#英国女王去世##英国女王##英国#英国女王伊丽莎白（1926-2022）去世，享年96岁。1953年仅27岁的伊丽莎白加冕继承王位，她接掌了一个国力衰败的王国、大厦将倾的帝国。时局动荡，风云变幻之际，女王一次次完美解决妥善对待，把自己定位在国家国民的“主心骨”角色。她说：“关于我们遇到的麻烦、不和谐、分歧，以及未来的不确定性，我们已经听到很多。今天我要传达的信息，是鼓励和希望。”她说：“善意胜于怨恨，宽容胜于报复，慈悲胜于愤怒。”她是小学课本上君主立宪制国家的一国之主，还是女王，小时候觉得她是英国的武则天；她是香港回归时把香港主权交接给邓小平同志的一国实权人；她是解决岛内分歧，引领英国走的更长远的一代名君；她是生于战乱，见证过这个地球近百年风云变幻的历史见证人。我们也在见证历史：苏联解体，香港回归，汶川地震，中国奥运，新冠病毒，安倍遇刺，女王去世。深刻的感受到历史的巨轮滚滚向前，从不曾为谁停留，曾经以为不会离开的人，又离开了。。。???此刻我在想：以后英国驾照谁来签发？再也看不到女王穿那么漂亮的衣服搭配同色系的帽子胸前别着华丽的胸针带着如沐春风的笑来向人群招手和人们握手了：还有，英国未来会怎么样。。。还是祈祷吧：愿世界和平，百姓安居乐业，人民幸福小康。。。
5001,菲利普与伊丽莎白70多年的爱情，真真是相伴到老了，历史滚轮还在不断继续。
2570,李易峰褪去明星的光环你该回归自己原本普通的生活了希望你今后生活能够平安喜乐不是我们不要你了是你不要我们了
356,#李易峰多次嫖娼被行政拘留#引热议，行政拘留、刑事拘留、司法拘留有何区别？一次讲清！行政拘留的对象是违反治安管理的违法人员，一般为10天以内，合并执行最长不超20天；刑事拘留指公安机关根据《刑事诉讼法》的规定对罪该逮捕现行犯罪分子或者重大嫌疑分子，为了防止他们逃跑、自杀、毁灭证据或者行凶报复，而又由于情况紧急，来不及办理逮捕手续的情况下，采取的临时限制人身自由的强制措施。一般为10~14天，最长为37天；司法拘留的对象指具有妨碍诉讼、妨碍审理、妨碍执行，打击报复司法工作人员，阻碍执行公务以及哄闹冲击法庭行为的人员，一般为15天以下。#快嘴说法##北京警方通报李易峰多次嫖娼#L湖南高院的微博视频
4824,冷知识：RegnalName（帝号？）是可以自己随便起的，所以查尔斯不一定会是CharlesN世。伊丽莎白公主当年直接选了自己的名字当RegnalName，但历史上有过重名了所以是二世。但乔治六世叫AlbertFrederickArthurGeorgeWindsor，也就是即位前是阿尔伯特王子，纯粹是为了纪念乔治五世选的。
1413,#李易峰最后一次直播#?
3376,【英国女王伊丽莎白二世去世#1分钟回顾英国女王96年岁月#】当地时间9月8日，英国女王伊丽莎白二世在苏格兰巴尔莫勒尔城堡去世，享年96岁。伊丽莎白二世于1926年4月21日出生于伦敦。1952年，伊丽莎白公主在25岁时成为女王，当时她的父亲乔治六世国王去世。从温斯顿·丘吉尔爵士到利兹·特拉斯，女王在位期间见证了15位英国首相。2015年，她成为历史上在位时间最长的英国君主，打破了她的曾曾祖母维多利亚女王创下的纪录。#直击英国女王逝世民众悼念现场##英国女王去世##英国女王伊丽莎白二世去世#L猛犸新闻的微博视频#蓝V视界#
1305,您好李易峰工作室安排您在49056炮位等待
8355,#佩洛西#昨晚22:43疯婆子佩洛西专机降落在台北松山机场，我很失望，除了失望还是失望……
7317,#台媒称警方证实佩洛西班机22时降落#这个二臂到了？去住鬼屋了？怎么这样，什么人啊怎么安排鬼屋啊应该住在野外大棚啊，还等什么等我们去吃席吗
2279,李易峰待播作品只有一部《操场》@新浪新闻O李易峰待播作品只有一部《操场》
6039,#泸定地震46人遇难#希望四川平安。一些生活中没有存在感的人不用在这种时刻阴阳怪气。小丑
4731,#伊丽莎白女王去世#见证历史
6065,四川泸定地震已致46人遇难16人失联O四川泸定地震已致46人遇难16人失联
7604,【全国人大常委会发言人就美国国会众议长佩洛西窜访中国台湾地区发表谈话】O全国人大常委会发言人就美国国会众议长佩洛西窜访中国台湾地区发表谈话（via新华网）【中共中央台湾工作办公室就佩洛西窜台发表声明】O中共中央台湾工作办公室就佩洛西窜台发表声明（via新华网）【全国政协外事委员会关于美国国会众议长佩洛西窜访中国台湾地区的声明（全文）】O网页链接（via新华网）【国防部新闻发言人吴谦就佩洛西窜访台湾发表谈话】O国防部新闻发言人吴谦就佩洛西窜访台湾发表谈话（via新华网）【东部战区将在台岛周边开展一系列联合军事行动】O东部战区将在台岛周边开展一系列联合军事行动（via东部战区官方微博）
596,破坏爱国贡献最大的两个人是司马南和方舟子破坏反转贡献最大的两个人是顾秀林和司马南破坏小鲜肉形象贡献最大的暂时数吴签和李易峰。
1816,#最近发生的不可思议的事#OMG，让我想到不可思议的事就是李易峰了，我从古剑奇谭看他，我觉得他老老实实，挺可爱，挺有趣的，没想到，现在爆出一个大瓜，震惊到我了！
2728,#李易峰多次嫖娼被行政拘留#就没有人记得王鹤棣那件采访换物得到的那件花衬衫嘛…他现在该不该扔呢
7076,#紧急驰援泸定地震#小善意，大温暖。我在“思源紧急驰援泸定地震”项目捐款成功！和@守护ing_1019一起用善举温暖更多心灵！@中华思源工程扶贫基金会思源紧急驰援泸定地震
4977,?一代女王?#伊丽莎白##女王#
541,#李易峰嫖娼#只有我想知道，他到底是怎么被抓的吗？我看网上有说是因为叫了个小姐姐去家里约，凌晨1-2点不让人打车回家，怕被拍，让她骑共享单车离开，小姐姐照做了，结果骑半路被警察叔叔拦下来了，问这个时间是在干嘛？就全盘脱出了？
6360,千余名部队救援力量紧急驰援四川泸定地震灾区O千余名部队救援力量紧急驰援四川泸定地震灾区
4407,#英国女王去世#女王逝世对英国绝对是一次史无前例的打击，因为支撑百年的主心骨没了。但英国人又是有幸生活在一个超长的伊丽莎白时代。伊丽莎白二世活成了历史符号。女王见证过诸多历史时刻，而我们也从女王身上，领略到了在不确定的年代普遍寻求的某种确定性。一代历史终将翻篇，新的时代即将来临。会是更混乱的英国吗？#查尔斯成为英国国王#
7481,#vava前往台湾把佩洛西打包带走#真的蚌埠住了
8115,佩洛西老公抄底大A股…
4144,2022就是疯狂见证历史吗，戈尔巴乔夫走了，伊丽莎白女王也走了，历史书上的人物都在一步步变成历史，历史的车轮停不下来，我们都要向前看才是
5233,#伊丽莎白女王去世#
8074,昨天佩洛西闯台湾省一事，可以看出我们的舆论战水平可以用狗屎来形容，敌人没收到什么效果，结果自损三千，没有安抚民心不说，还引起自己内部舆论争斗。另外，我很想知道昨晚那几架苏35跑哪儿去了，到底有没有这回事。
3189,#北京警方通报李易峰多次嫖娼##李易峰多次嫖娼被行政拘留#害怎么就管不住下半身呢当时知道老吴那啥我整个人都是懵的，缓不过来L火车俱乐部的微博视频
6550,博君一肖还有2分钟95就过了今天地震以国家大局为重理解嘛就是盼了一年心里还是空落落的但是我们来日方长祝?天天开心
4449,BBC回顾了伊丽莎白和非洲的关系，结果被评论怼到关闭了评论……#王冠或因英女王去世暂停拍摄##英女王去世当天时间线#
4333,#英国女王最恨的两个女人#16世纪，伊丽莎白一世在位44年，这段时期被认为是英国的黄金时代，经济增长，国家影响力扩大，文化繁昌#英国女王的五大重要历史时刻##陈鲁豫讲电影#
5570,又好笑又无奈米胖带了伊丽莎白圈、上厕所头进去了、屁股没进去导致便便尿尿都在外面垫子上她一回头还一脸懵、“咋这里会有一滩？”小可怜还好恢复地不错?能吃能拉了
8405,#外交部回应佩洛西窜访中国台湾地区#支持祖国！！支持党和政府的一切决定！！！
7693,#微博崩了#等微博恢复正常了，佩洛西也开始忙碌在台湾的行程
